text	label
Give me a call on my cell phone over the weekend if you have additional questions .	OfferHelp
Please let me know if you have any questions .	OfferHelp
Please review and let me know if you have any questions or comments .	OfferHelp
Please let me know if you have any questions about Compaq .	OfferHelp
mark.stewart@avocadoit.com If you have any questions please contact us .	OfferHelp
Please feel free to email partnerleads@avocadoit.com or call 1 - 800 - 355 - 1068 if you have any questions .	OfferHelp
If you have questions that you would like addressed before , during or after the meeting , please send it them to Questions@avocadoit.com or select Questions in the AvocadoIT directory .	OfferHelp
If you have any questions or issues to discuss , I 'll be available through COB Friday so do n't hesitate to contact me .	OfferHelp
If you have any other questions or concerns , please feel free to email or call our free 24 hr Support Line .	OfferHelp
If you should have any other questions please feel free to ask myself are [PERSON] [PERSON] .	OfferHelp
Please feel free to contact me if you have any additional questions about AvocadoIT .	OfferHelp
Please provide all feedback by end of day Wednesday so they can get it rolled back to you . Thanks , [PERSON]	RequestFeedback
Also if I have any additional questions , are you my contact and not [PERSON] ? Look forward to working with you again .	OfferHelp
So if you need to make any changes , please inform everyone .	MakeChanges
If you have any questions , PLEASE do not hesitate to contact me at the following : EMAIL :	OfferHelp
Please review this and let me know your suggestions as soon as possible .	RequestFeedback
In the meantime , would you like to set up an interview via telephone with our CEO , [PERSON] [PERSON] ? [PERSON] [PERSON] from our PR agency , Candelori Communications , will contact you to arrange this meeting .	PlanMeeting
If you have any questions , please give me a call .	OfferHelp
Team - If you need me to help you with anything tomorrow please let me know at your earliest as I will be leaving around 11:30am , no later and no earlier , to help my parents prepare to eat the meal .	OfferHelp
Please review them , choose the ones you feel you are responsible for and send me any feedback .	RequestFeedback
Please let me know if you have any questions .	OfferHelp
Please let me know if you have any questions .	OfferHelp
Get back to me if you need any help .	OfferHelp
If you have any questions , let 's discuss them in our call tomorrow .	OfferHelp
Can you let me know if everything looks OK so he can bring the necessary receipts in ? Thanks and please let me know if you have any questions .	OfferHelp
Please review it to make sure I am not telling any compromising information .	RequestFeedback
Please send any feedback , comments or edits to [PERSON] and/or [PERSON] .	RequestFeedback
Please let me know if you have any other questions .	OfferHelp
However if the problem is in the call flow , then someone from R&D should take a look at it .	OfferHelp
"If you have any questions about these instructions , ask [PERSON] ( x8069 ) or Ms. [PERSON] . 2 . Type in your name and place an "" X "" in one of the two boxes below , and forward the completed form to [PERSON] [PERSON] at the above email address : Name : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ I believe that I may have information that may belong to Air2Web , and I have forwarded all copies thereof to [PERSON] [PERSON] . _ _ _ _ I do not believe that I have any information that may belong to Air2Web . 3 . Do not use any Air2Web information that you may have and do not discuss these issues with anyone unless otherwise instructed . 4 . All managers are personally responsible for ensuring that each of his or her direct reports complies with these instructions no later than 5 p.m. Monday , February 5 . [PERSON] [PERSON] [PERSON] [PERSON] [PERSON] AvocadoIT , Inc. 2211 N. First St. Suite 200 [LOCATION] [LOCATION] , [LOCATION] 95131 408 - 562 - 7980 ( office ) 415 - 990 - 9729 ( mobile )"	OfferHelp
If you have any questions please contact [PERSON] [PERSON] or myself at extension 8012 .	OfferHelp
If you have any questions , concerns or suggestions , please give me a call or send me an email .	OfferHelp
See if they want to deliver there bill wirelessly . - - http://www.princetonecom.com/index2.html - > Take a look to the attachment .	OfferHelp
If you have any questions , please let me know .	OfferHelp
"cc : "" ' Shawn_Roman@biogen.com ' "" < Shawn_Roman@biogen.com > , [PERSON] [PERSON] 06/17/2002 07:29 PM < sraghavan@avocadoit.com > , Roopak Parikh < roopak@avocadoit.com > , [PERSON] [PERSON] [PERSON] < crestrepo@avocadoit.com > , [PERSON] [PERSON] < amitabh.sinha@avocadoit.com [PERSON] [PERSON] [PERSON] [PERSON] Data issues [PERSON] , Can you set up a meeting with [PERSON] and [PERSON] and copy everyone in this list EP to discuss some of the data issues and make sure our environments are identical ?"	PlanMeeting
SE Team , Please give me your feedback on the following : If needed during a sales cycle , we can create a free demo .	RequestFeedback
If you have any questions please let us know .	OfferHelp
Please do not make any changes to the SRF in your end .	MakeChanges
If you have any questions , concerns or comments please let us know .	OfferHelp
Please let me know if you 'd like to discuss or make any changes .	MakeChanges
Please let me know if you have any questions .	OfferHelp
"For the above example the ini file will contain PASSWORD=""U1JBR0hBVkFO "" Please send me email if you have any questions ."	OfferHelp
Presentation given to an Accenture Communications & High - Tech Executive Meeting Let me know if you have any questions .	OfferHelp
Please contact me if you have any questions concerning this procedure .	OfferHelp
I need to make some changes that I have .	MakeChanges
Please let us know if you have additional questions .	OfferHelp
If you have any question or concerns please let us know .	OfferHelp
Please let me know if you have any questions or concerns .	OfferHelp
If you have any problems accessing your application with your devices , please contact us .	OfferHelp
Please let me ( or our support team ) know if you have any questions .	OfferHelp
If you have any questions please let us know .	OfferHelp
You can reach him via email or by telephone at 408.562.7968 ( desk phone ) or 408.891.8138 ( mobile phone ) if you need help .	OfferHelp
If you have a problem accessing this information you may need to have your computer configured , however if you want to look at it , you can see it on my computer .	OfferHelp
Please let me know if you have any questions or problems with this .	OfferHelp
Can you please review and give me your feedback from end of day Friday ?	RequestFeedback
If you have any questions please contact us .	OfferHelp
If you have questions about any aspect of the eFax service , please go to the help section at : http://efax.etracks.com/cgi-bin/rtr?x936ejrorzB63rbgdFi8F9ojhu3ste2l77 To remove your name from our mailing list and cancel your eFax service , please click the following link and select Cancel eFax Service in the Subject Area : http://efax.etracks.com/cgi-bin/rtr?x936ejrorzB63x8xudzpdqCDy5k34vjF3d	OfferHelp
If you need more immediate assistance , please contact [PERSON] [PERSON] , Account Development : 408 - 562 - 8185	OfferHelp
If you have any questions , please feel free to contact me ( x7965 ) or [PERSON] [PERSON] ( x8022 ) .	OfferHelp
If you have any question please contact [PERSON] . Thank You The IT Team	OfferHelp
Please let me know if you have any questions .	OfferHelp
9/18 - Additional Enterprise Partnership Announcements 9/25 - funding release ( Andersen Consulting Ventures and Sun Microsystems ) If you have any questions , please feel free to contact me at home 415.495.6112 or mobile 415.509.3405 .	OfferHelp
Your next step will help you make some changes and learn some new skills .	MakeChanges
A second review will happen for the following documents : -The EMAS Configuration Guide -The EMAS Administration Guide Please make sure that all reviewers for these documents are available to review them and work with us as necessary this week - end .	RequestFeedback
If you have any questions , please let me know and I will try to help you .	OfferHelp
If you need to make changes to your itinerary call toll free 1 - 888 - 815 - 2665 .	MakeChanges
Please let me know if you have any questions .	OfferHelp
Call if you have questions .	OfferHelp
Please let me know if you have any questions ? Thanks ,	OfferHelp
I 'll walk you through it later or tomorrow if you need help .	OfferHelp
If you have any questions or concerns , please let us know .	OfferHelp
If you have any questions or comments , please direct them to @Helpdesk . Thank you .	OfferHelp
Please let me know if you have any questions or comments .	OfferHelp
Please review this document and send me any feedback or additions you have and I will make the appropriate edits .	RequestFeedback
If you have any questions or concerns , please feel free to respond to this email .	OfferHelp
